,Unnamed: 0,id,name,zipcode,lat,lng,prim_type,rating,rating_n,max_time,min_time,monday_mean,tuesday_mean,wednesday_mean,thursday_mean,friday_mean,saturday_mean,sunday_mean,monday_vol,tuesday_vol,wednesday_vol,thursday_vol,friday_vol,saturday_vol,sunday_vol,monday_skew,tuesday_skew,wednesday_skew,thursday_skew,friday_skew,saturday_skew,sunday_skew,monday_kurt,tuesday_kurt,wednesday_kurt,thursday_kurt,friday_kurt,saturday_kurt,sunday_kurt,monday_auto,tuesday_auto,wednesday_auto,thursday_auto,friday_auto,saturday_auto,sunday_auto,monday_wait,tuesday_wait,wednesday_wait,thursday_wait,friday_wait,saturday_wait,sunday_wait,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,price_level,average_pop,lograting_n,prim_type_cat
0,0,ChIJG6sjurF544kRj4w6BLcfrKU,The Abbey, Broo,42.338649100000005,-71.1366978,bar,4.6,323,120.0,60.0,33.06666666666667,37.13333333333333,49.53333333333333,47.0,66.8,66.33333333333333,55.73333333333333,10.062913207527043,17.640357769110643,25.311042824998122,21.45071871367795,24.003333101884,18.834955682335853,17.536501614885704,-0.9340457859657746,0.2900258703789881,0.18548580006789409,0.03379873905179335,-0.07737632244166924,-0.4298926992763332,-0.2945726370679293,0.4926706108687555,0.4926706108687555,0.4926706108687555,0.4926706108687555,0.4926706108687555,0.4926706108687555,0.4926706108687555,0.5071917090944572,0.9365339746439,0.8883485216360791,0.7428371856162006,0.7384863244467375,0.7778317516620052,0.4333855816761848,,,,,,,,15,15,15,15,15,15,15,0.0,0.0,0.0,0.0,0.08091681764684741,0.0,0.006689243510240416,0.0030730147270467425,0.015202288352546625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04183103647688229,0.0,0.0021677441887517235,0.0006023040750679901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.800000000000004,5.777652323222656,0
1,0,ChIJ9yb9W7B544kRp5Qut7uEPJ8,Dragon Star Chinese Restaurant, Broo,42.3389598,-71.13467320000001,restaurant,4.3,54,20.0,20.0,34.81818181818182,44.27272727272727,34.09090909090909,24.90909090909091,31.5,52.33333333333334,35.27272727272727,18.765627096651432,16.630152839678725,7.645016742410414,12.587544676851618,15.564382416273382,19.68643074697787,19.8727355901172,1.1639777665891484,0.4863168881198297,-0.07941873363937138,1.4907893493894602,0.5993945096467749,0.7044603755651584,0.14630293823717794,1.45244896418128,1.45244896418128,1.45244896418128,1.45244896418128,1.45244896418128,1.45244896418128,1.45244896418128,-0.3022409376886743,0.2425793387597044,0.15942028985507245,0.4606541411085355,0.4933253597782488,-0.11356585550271915,0.5625743504526453,,,,,,,,11,11,11,11,12,12,11,0.0,0.0,0.0,0.0018490282177083945,0.0006274996256500808,0.00036793147497685337,0.0,0.0,0.0,0.0,0.0,0.0030387684574910284,0.0,0.0,0.0,0.0,0.0,0.02237484202499037,0.0,0.0,0.020426444521119656,0.0,0.0005593339039823849,0.004083429501202024,0.0013317154485442955,0.036767424018569396,0.05604873734289029,0.06423743892210379,0.0,0.0,1,36.74242424242424,3.9889840465642745,1
2,0,ChIJ2QgzqbF544kR-HZHOjrGTjk,The Publick House, Broo,42.339308,-71.13664909999999,bar,4.5,666,150.0,60.0,17.22222222222222,24.11111111111111,30.444444444444446,28.222222222222218,57.33333333333334,48.35714285714285,23.142857142857146,11.282018906972455,16.89473582999841,22.725957313223766,19.67388442568121,35.969122560576565,28.36397902485561,12.170556642142211,0.29759703892094,0.23826093955855815,0.20985011911660426,0.05613959245125169,-0.4093489001722915,0.4978209060256077,0.6274293973899505,-1.4079941032643712,-1.4079941032643712,-1.4079941032643712,-1.4079941032643712,-1.4079941032643712,-1.4079941032643712,-1.4079941032643712,0.7012944221012241,0.7282369999312924,0.7537799780957583,0.7424785617845964,0.8587582862415042,0.8441901901457006,0.7829499646988126,15.0,15.0,15.0,15.0,30.0,30.0,15.0,9,9,9,9,9,14,14,0.0,0.0,0.0,0.048503885193120926,0.3211693340942637,0.0,0.006539469610237947,0.009858739285258822,0.0,0.008326805625299296,0.0,0.004920209885076876,0.00043314029780840314,0.0,0.035046468523304786,0.0,0.01276996639177669,0.0,0.0,0.07132462080023479,0.0,0.0599829019032898,0.02561193091096975,0.010415383450208284,0.0,0.0,0.0,0.0,0.0,0.0,2,32.69047619047618,6.501289670540389,0
3,0,ChIJo7uxpI1544kRnYkZ01eUhRY,Dunkin' Donuts,"ue, B",42.3515946,-71.1215964,restaurant,3.6,47,20.0,20.0,28.33333333333333,24.117647058823533,21.66666666666667,29.444444444444446,34.44444444444444,29.444444444444446,35.882352941176464,14.52966314513558,20.66791304795396,12.692955176439847,24.48859648948244,29.05401525553974,17.069212773041347,25.21876601203061,0.060372561544884976,0.7403045638085635,0.35769683434200245,1.1452784952468875,1.1831821893005656,-0.2234863667843484,0.5950426278456101,-0.9120498614958444,-0.9120498614958444,-0.9120498614958444,-0.9120498614958444,-0.9120498614958444,-0.9120498614958444,-0.9120498614958444,0.7973284711972327,0.8508751989088427,0.8374094963874018,0.8529662113003326,0.8317511613815392,0.9387585667368128,0.8367086589060757,,,,,,,,18,17,18,18,18,18,17,0.0,0.0,0.015242659326623356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056556445983590555,0.0,0.0,0.0034272411233313895,0.014732413461055497,0.04893174008641236,0.0,0.011118652250495987,0.0,0.0,0.0,0.0,0.021608491372962536,0.2969123602526255,0.0,0.0,0.0,0.0,0.0,1,29.047619047619047,3.8501476017100584,1
4,0,ChIJvYOGhMJ544kRmYB1EiJcZhQ,T Anthony's Pizzeria,"ue, B",42.351490000000005,-71.12150030000001,restaurant,4.3,279,45.0,20.0,29.61111111111111,29.88888888888889,25.33333333333333,37.0,37.611111111111114,42.27777777777778,24.83333333333333,9.44656838862598,16.18603269244776,14.951774328003866,27.34755727462489,22.479963643922982,17.719435517581488,11.026483271348727,0.7170280449312543,0.6497330527073866,0.09256621508731748,0.854465825880064,0.4129535088386257,0.13102155198296414,1.0151617313919887,0.4975997526986795,0.4975997526986795,0.4975997526986795,0.4975997526986795,0.4975997526986795,0.4975997526986795,0.4975997526986795,0.8429173462763405,0.8822263745352023,0.7109405583021565,0.3406734841365365,0.5345637763226634,0.2510174849145101,0.06531413139325581,,,,,,,,18,18,18,18,18,18,18,0.0,0.0,0.0,0.001070177412018131,0.008788484833202319,0.0,0.02383587259204004,0.0,0.08971173962929793,0.032733655546749556,0.02807411592709101,0.0,0.03381826807543576,0.0,0.027481561823586062,0.0,0.0,0.0,0.0,0.0,0.004354734143169337,0.0,0.0,0.0,0.0,0.0,0.0,0.02381021372320185,0.0,0.0,1,32.36507936507936,5.631211781821365,1
5,0,ChIJARHXaeh544kRKVg2N64DdMY,Blaze Pizza,"ue, B",42.351788,-71.119153,restaurant,4.5,226,60.0,20.0,34.18181818181818,41.81818181818182,39.63636363636363,41.90909090909091,56.36363636363637,47.18181818181818,35.90909090909091,11.86145922203643,10.928013891064825,8.182828220484065,18.16817670070663,25.03914291037037,13.09974449312367,12.139002096582177,-0.489084330708796,-0.2933665569363253,-0.3401291624931958,-0.13999036016395625,0.3440394532979278,-0.2713445063854863,-0.8521416510546223,-0.33564176812302193,-0.33564176812302193,-0.33564176812302193,-0.33564176812302193,-0.33564176812302193,-0.33564176812302193,-0.33564176812302193,0.8525256481168216,0.4772487975219376,0.5991353599684527,0.43677374189407575,0.757404893368091,0.8320233910359762,0.693607608288659,,,,,,,,11,11,11,11,11,11,11,0.009821876697309896,0.025384894525699492,0.08958397516800495,0.0,0.0,0.0,0.0,0.14797639449516475,0.0,0.0,0.0,0.0,0.10510978284883943,0.0,0.006829546182348551,0.0,0.0,0.0,0.0,0.025590723240519146,0.02350913817894588,0.014877252280505612,0.0,0.0,0.07890912325605227,0.0,0.0,0.08843477006315638,0.0,0.0,1,42.42857142857143,5.420534999272286,1
6,0,ChIJgd56Xeh544kRBxi8R-V-CKs,Raising Cane's Chicken Fingers,"ue, B",42.3517311,-71.1186849,restaurant,4.5,689,25.0,25.0,39.692307692307686,42.0,42.615384615384606,45.230769230769226,59.153846153846146,71.0,54.53846153846154,13.022965604504018,17.693979854089445,15.672310033149163,12.849147509308793,22.660864787103964,24.526281037663693,23.239937060074254,-1.0267413936930376,-0.5772171042066218,-0.6126332813828781,-0.2276094739515994,-0.1611159820679577,-0.8641703517112148,-0.4698022099124417,0.08552256835886762,0.08552256835886762,0.08552256835886762,0.08552256835886762,0.08552256835886762,0.08552256835886762,0.08552256835886762,0.4777108462074253,0.5408443987747976,0.6194679354324133,0.4029810818418398,0.5489670830136879,0.6637937744578534,0.6398615331233924,,,,,,,,13,13,13,13,13,13,13,0.01108817369541229,0.0,0.04986946145497636,0.07058795667098001,0.013411441013096683,0.030984986379574607,0.0,0.0,0.0,0.0,0.016493215359891875,0.005037109335692398,0.0007383056834711226,0.0,0.0,0.008922668670631722,0.0,0.0,0.0,0.02015450616699982,0.013037049773258194,0.0,0.006587792636797699,0.0,0.007545495713710669,0.032927222326497474,0.040853228879022756,0.023084657119682734,0.03834594905871466,0.010812816546347246,1,50.604395604395606,6.535241271013659,1
7,0,ChIJNzYxP-h544kRImUqbH8EMlY,T's Pub Boston,"ue, B",42.3521,-71.11975100000001,bar,3.9,115,120.0,60.0,9.333333333333334,17.733333333333334,19.6,28.5,47.66666666666666,47.2,20.785714285714285,5.6322484162386,19.364801975634954,16.007498243010993,24.073548020300503,34.00130716441485,27.254846663789298,7.83014843344594,0.2774656379462225,1.3991941566657098,0.2520751237887481,0.1863857443744847,0.13533429333746647,0.2305730528163252,0.9083292352419025,-0.8867381709662272,-0.8867381709662272,-0.8867381709662272,-0.8867381709662272,-0.8867381709662272,-0.8867381709662272,-0.8867381709662272,0.6943110995669562,0.9223648214913266,0.7819439378491578,0.9530730136614352,0.8822026429891308,0.8481927260074663,0.41174741025633066,,,,,,,,12,15,15,14,15,15,14,0.0,0.0,0.764329289261744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.25986394557823,4.74493212836325,0
8,0,ChIJu68FA_h544kRFZ4pbYQVLcI,The Fresh Food Company at Marciano Commons,"ad, B",42.3497666,-71.0979065,restaurant,3.9,26,60.0,30.0,46.714285714285715,45.07142857142857,45.28571428571429,40.07142857142857,41.0,40.92307692307692,52.0,28.295452868989827,18.587493052027853,15.934816200601087,20.88562145767919,16.703293088490067,20.257805859096692,10.642966093750713,0.1539095921083465,-0.3359215560399753,-0.1819960423335588,0.3663149108067449,-0.6357457516185842,-0.5499005143772714,-0.2891155080126984,-0.6011724403726331,-0.6011724403726331,-0.6011724403726331,-0.6011724403726331,-0.6011724403726331,-0.6011724403726331,-0.6011724403726331,0.7747149185026194,0.7092441878568394,0.7391896663450932,0.6627936346285506,0.7045788771956757,0.7795937061544767,0.3164123358970257,,,,,,,,14,14,14,14,14,13,11,0.0,0.0,0.011842094231652734,0.0,0.0,0.0,0.016788613862551833,0.0,0.037796989516739155,0.0,0.03063291863536428,0.0,0.017315324985253327,0.0,0.022954631825768193,0.08806298762986206,0.0,0.0,0.0,0.0,0.011330078778405327,0.02147145748620583,0.0,0.004756204086561845,0.11397673154258788,0.01093652433783167,0.00778932488474668,0.015077927705068788,0.0,0.0,1,44.43799058084772,3.258096538021482,1
9,0,ChIJsfiT7fB544kR3kuSuwNAPdU,Nud Pob Thai Cuisine,"ue, B",42.349798799999995,-71.10720490000001,restaurant,4.3,152,60.0,20.0,57.75,62.58333333333334,56.66666666666666,62.0,59.08333333333334,48.09090909090909,42.18181818181818,22.74908423065275,19.28928171002977,19.465068427541908,17.07825127659933,19.133122821141587,10.824673377012736,17.10299379331627,-0.4855629865566154,-0.024626824260565876,0.3277370068671653,0.09034046389580706,-0.09450584027267482,-0.1597280492801783,0.3246677287284015,-0.2423852949637113,-0.2423852949637113,-0.2423852949637113,-0.2423852949637113,-0.2423852949637113,-0.2423852949637113,-0.2423852949637113,0.4613305621831392,0.2953637045566857,0.3534427181155628,-0.019553354809630132,0.3633406048208741,0.04573969518452692,0.4398015170248669,,,,,,,,12,12,12,12,12,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696158469452666,0.0007506681609052326,0.0,0.0,0.0,0.0,0.0,0.0,0.02591296058018891,0.0,0.0,0.04872879560731692,0.0,0.0,2,55.47943722943724,5.0238805208462765,1
